Date,Difficulty,Category,Word
2023-11-24,Hard,___ PAD,LILY
2023-11-24,Hard,___ PAD,MAXI
2023-11-24,Hard,___ PAD,MOUSE
2023-11-23,Easiest,FOODS WITH CRUSTS,PASTY
2023-11-23,Easiest,FOODS WITH CRUSTS,PIE
2023-11-23,Easiest,FOODS WITH CRUSTS,TART
2023-11-23,Easiest,FOODS WITH CRUSTS,TURNOVER
2023-11-23,Easy,ENDING IN A SILENT “T”,BOUQUET
2023-11-23,Easy,ENDING IN A SILENT “T”,PARFAIT
2023-11-23,Easy,ENDING IN A SILENT “T”,RAGOUT
2023-11-23,Easy,ENDING IN A SILENT “T”,RAPPORT
2023-11-23,Medium,COUNTRIES WITH RED AND WHITE FLAGS,JAPAN
2023-11-23,Medium,COUNTRIES WITH RED AND WHITE FLAGS,POLAND
2023-11-23,Medium,COUNTRIES WITH RED AND WHITE FLAGS,TUNISIA
2023-11-23,Medium,COUNTRIES WITH RED AND WHITE FLAGS,TURKEY
2023-11-23,Hard,N.B.A. GREATS,BIRD
2023-11-23,Hard,N.B.A. GREATS,CURRY
2023-11-23,Hard,N.B.A. GREATS,JAMES
2023-11-23,Hard,N.B.A. GREATS,JORDAN
2023-11-22,Easiest,AREAS BETWEEN MOUNTAINS AND HILLS,CANYON
2023-11-22,Easiest,AREAS BETWEEN MOUNTAINS AND HILLS,GULCH
2023-11-22,Easiest,AREAS BETWEEN MOUNTAINS AND HILLS,PASS
2023-11-22,Easiest,AREAS BETWEEN MOUNTAINS AND HILLS,RAVINE
2023-11-22,Easy,EAT VORACIOUSLY,GORGE
2023-11-22,Easy,EAT VORACIOUSLY,GULP
2023-11-22,Easy,EAT VORACIOUSLY,SCARF
2023-11-22,Easy,EAT VORACIOUSLY,WOLF
2023-11-22,Medium,FEATURED IN “SNOW WHITE”,APPLE
2023-11-22,Medium,FEATURED IN “SNOW WHITE”,BASHFUL
2023-11-22,Medium,FEATURED IN “SNOW WHITE”,MIRROR
2023-11-22,Medium,FEATURED IN “SNOW WHITE”,QUEEN
2023-11-22,Hard,“C” + BIRD,CHEN
2023-11-22,Hard,“C” + BIRD,CLARK
2023-11-22,Hard,“C” + BIRD,COWL
2023-11-22,Hard,“C” + BIRD,CRAVEN
2023-11-21,Easiest,TYPES OF TEETH,CANINE
2023-11-21,Easiest,TYPES OF TEETH,FANG
2023-11-21,Easiest,TYPES OF TEETH,MOLAR
2023-11-21,Easiest,TYPES OF TEETH,TUSK
2023-11-21,Easy,FASHIONABLE,CHIC
2023-11-21,Easy,FASHIONABLE,HIP
2023-11-21,Easy,FASHIONABLE,HOT
2023-11-21,Easy,FASHIONABLE,IN
2023-11-21,Medium,DANCE MOVES,FLOSS
2023-11-21,Medium,DANCE MOVES,ROBOT
2023-11-21,Medium,DANCE MOVES,VOGUE
2023-11-21,Medium,DANCE MOVES,WORM
2023-11-21,Hard,THINGS THAT SUCK,LEECH
2023-11-21,Hard,THINGS THAT SUCK,STRAW
2023-11-21,Hard,THINGS THAT SUCK,VACUUM
2023-11-21,Hard,THINGS THAT SUCK,VAMPIRE
2023-11-20,Easiest,RELIGIOUS FIGURES,CARDINAL
2023-11-20,Easiest,RELIGIOUS FIGURES,LAMA
2023-11-20,Easiest,RELIGIOUS FIGURES,MONK
2023-11-20,Easiest,RELIGIOUS FIGURES,PASTOR
2023-11-20,Easy,PRIMATES,BABOON
2023-11-20,Easy,PRIMATES,BONOBO
2023-11-20,Easy,PRIMATES,GIBBON
2023-11-20,Easy,PRIMATES,GORILLA
2023-11-20,Medium,CHUTNEY VARIETIES,MANGO
2023-11-20,Medium,CHUTNEY VARIETIES,MINT
2023-11-20,Medium,CHUTNEY VARIETIES,TAMARIND
2023-11-20,Medium,CHUTNEY VARIETIES,TOMATO
2023-11-20,Hard,IMITATE,APE
2023-11-20,Hard,IMITATE,MIME
2023-11-20,Hard,IMITATE,MIRROR
2023-11-20,Hard,IMITATE,PARROT
2023-11-19,Easiest,ONSET,BIRTH
2023-11-19,Easiest,ONSET,CREATION
2023-11-19,Easiest,ONSET,DAWN
2023-11-19,Easiest,ONSET,START
2023-11-19,Easy,VENERABLE,AUGUST
2023-11-19,Easy,VENERABLE,GRAND
2023-11-19,Easy,VENERABLE,NOBLE
2023-11-19,Easy,VENERABLE,REGAL
2023-11-19,Medium,WALK,MARCH
2023-11-19,Medium,WALK,STEP
2023-11-19,Medium,WALK,STRIDE
2023-11-19,Medium,WALK,TREAD
2023-11-19,Hard,___ DAY HOLIDAYS,EARTH
2023-11-19,Hard,___ DAY HOLIDAYS,GROUNDHOG
2023-11-19,Hard,___ DAY HOLIDAYS,LABOR
2023-11-19,Hard,___ DAY HOLIDAYS,MAY
2023-11-18,Easiest,QUICK PEEK,GANDER
2023-11-18,Easiest,QUICK PEEK,GLANCE
2023-11-18,Easiest,QUICK PEEK,GLIMPSE
2023-11-18,Easiest,QUICK PEEK,LOOK
2023-11-18,Easy,DECEIT,ACT
2023-11-18,Easy,DECEIT,BLUFF
2023-11-18,Easy,DECEIT,CHARADE
2023-11-18,Easy,DECEIT,FRONT
2023-11-18,Medium,PARTS OF A MOUNTAIN,CLIFF
2023-11-18,Medium,PARTS OF A MOUNTAIN,CRAG
2023-11-18,Medium,PARTS OF A MOUNTAIN,LEDGE
2023-11-18,Medium,PARTS OF A MOUNTAIN,RIDGE
2023-11-18,Hard,HOMOPHONES,PEAK
2023-11-18,Hard,HOMOPHONES,PEEK
2023-11-18,Hard,HOMOPHONES,PEKE
2023-11-18,Hard,HOMOPHONES,PIQUE
2023-11-17,Easiest,BODYWEIGHT EXERCISES,DIPS
2023-11-17,Easiest,BODYWEIGHT EXERCISES,LUNGES
2023-11-17,Easiest,BODYWEIGHT EXERCISES,PLANKS
2023-11-17,Easiest,BODYWEIGHT EXERCISES,SQUATS
2023-11-17,Easy,EMAIL SIGN-OFFS,BEST
2023-11-17,Easy,EMAIL SIGN-OFFS,CHEERS
2023-11-17,Easy,EMAIL SIGN-OFFS,REGARDS
2023-11-17,Easy,EMAIL SIGN-OFFS,THANKS
2023-11-17,Medium,M.L.B. TEAMS FOR SHORT,CARDS
2023-11-17,Medium,M.L.B. TEAMS FOR SHORT,JAYS
2023-11-17,Medium,M.L.B. TEAMS FOR SHORT,NATS
2023-11-17,Medium,M.L.B. TEAMS FOR SHORT,YANKS
2023-11-17,Hard,ELIZABETHS (AND ONE ELISABETH),BANKS
2023-11-17,Hard,ELIZABETHS (AND ONE ELISABETH),MOSS
2023-11-17,Hard,ELIZABETHS (AND ONE ELISABETH),TAYLOR
2023-11-17,Hard,ELIZABETHS (AND ONE ELISABETH),WARREN
2023-11-16,Easiest,BALDERDASH,BULL
2023-11-16,Easiest,BALDERDASH,HOGWASH
2023-11-16,Easiest,BALDERDASH,NONSENSE
2023-11-16,Easiest,BALDERDASH,ROT
2023-11-16,Easy,HELM,DIRECT
2023-11-16,Easy,HELM,GUIDE
2023-11-16,Easy,HELM,LEAD
2023-11-16,Easy,HELM,STEER
2023-11-16,Medium,SINGLE/PLURAL ANIMALS,BUFFALO
2023-11-16,Medium,SINGLE/PLURAL ANIMALS,DEER
2023-11-16,Medium,SINGLE/PLURAL ANIMALS,FISH
2023-11-16,Medium,SINGLE/PLURAL ANIMALS,MOOSE
2023-11-16,Hard,GREAT ___,DANE
2023-11-16,Hard,GREAT ___,LAKE
2023-11-16,Hard,GREAT ___,SEAL
2023-11-16,Hard,GREAT ___,WHITE
2023-11-15,Easiest,“GROSS!”,EW
2023-11-15,Easiest,“GROSS!”,ICK
2023-11-15,Easiest,“GROSS!”,PU
2023-11-15,Easiest,“GROSS!”,UGH
2023-11-15,Easy,MAGAZINES,O
2023-11-15,Easy,MAGAZINES,OK
2023-11-15,Easy,MAGAZINES,US
2023-11-15,Easy,MAGAZINES,W
2023-11-15,Medium,“YES” IN DIFFERENT LANGUAGES,HAI
2023-11-15,Medium,“YES” IN DIFFERENT LANGUAGES,JA
2023-11-15,Medium,“YES” IN DIFFERENT LANGUAGES,SI
2023-11-15,Medium,“YES” IN DIFFERENT LANGUAGES,DA
2023-11-15,Hard,HOMOPHONES,OUI
2023-11-15,Hard,HOMOPHONES,WE
2023-11-15,Hard,HOMOPHONES,WEE
2023-11-15,Hard,HOMOPHONES,WII
2023-11-14,Easiest,BASIC EMOTIONS,ANGER
2023-11-14,Easiest,BASIC EMOTIONS,FEAR
2023-11-14,Easiest,BASIC EMOTIONS,HAPPINESS
2023-11-14,Easiest,BASIC EMOTIONS,SURPRISE
2023-11-14,Easy,BIT OF VOCAL FANFARE,BEHOLD
2023-11-14,Easy,BIT OF VOCAL FANFARE,PRESTO
2023-11-14,Easy,BIT OF VOCAL FANFARE,TADA
2023-11-14,Easy,BIT OF VOCAL FANFARE,VOILA
2023-11-14,Medium,OBTAIN,GET
2023-11-14,Medium,OBTAIN,LAND
2023-11-14,Medium,OBTAIN,SECURE
2023-11-14,Medium,OBTAIN,WIN
2023-11-14,Hard,___ ANT,ADAM
2023-11-14,Hard,___ ANT,CARPENTER
2023-11-14,Hard,___ ANT,FIRE
2023-11-14,Hard,___ ANT,RED
2023-11-13,Easiest,UNIT OF LANGUAGE,LETTER
2023-11-13,Easiest,UNIT OF LANGUAGE,PARAGRAPH
2023-11-13,Easiest,UNIT OF LANGUAGE,SENTENCE
2023-11-13,Easiest,UNIT OF LANGUAGE,WORD
2023-11-13,Easy,TRADEMARK,FEATURE
2023-11-13,Easy,TRADEMARK,HALLMARK
2023-11-13,Easy,TRADEMARK,STAMP
2023-11-13,Easy,TRADEMARK,TRAIT
2023-11-13,Medium,FUNNY PERSON,CARD
2023-11-13,Medium,FUNNY PERSON,CLOWN
2023-11-13,Medium,FUNNY PERSON,CUTUP
2023-11-13,Medium,FUNNY PERSON,JOKER
2023-11-13,Hard,THINGS WITH LEAVES,BOOK
2023-11-13,Hard,THINGS WITH LEAVES,TABLE
2023-11-13,Hard,THINGS WITH LEAVES,TEA
2023-11-13,Hard,THINGS WITH LEAVES,TREE
2023-11-12,Easiest,PRESIDENTS,FORD
2023-11-12,Easiest,PRESIDENTS,GRANT
2023-11-12,Easiest,PRESIDENTS,LINCOLN
2023-11-12,Easiest,PRESIDENTS,WILSON
2023-11-12,Easy,SPORTS PROFESSIONALS,COACH
2023-11-12,Easy,SPORTS PROFESSIONALS,GM
2023-11-12,Easy,SPORTS PROFESSIONALS,PLAYER
2023-11-12,Easy,SPORTS PROFESSIONALS,SCOUT
2023-11-12,Medium,CAR COMPANIES,BMW
2023-11-12,Medium,CAR COMPANIES,HONDA
2023-11-12,Medium,CAR COMPANIES,JAGUAR
2023-11-12,Medium,CAR COMPANIES,SUBARU
2023-11-12,Hard,COMMON PREFIXES,AUTO
2023-11-12,Hard,COMMON PREFIXES,POST
2023-11-12,Hard,COMMON PREFIXES,SEMI
2023-11-12,Hard,COMMON PREFIXES,SUB
2023-11-11,Easiest,SPARSE/LACKING,LIGHT
2023-11-11,Easiest,SPARSE/LACKING,SHORT
2023-11-11,Easiest,SPARSE/LACKING,SPARE
2023-11-11,Easiest,SPARSE/LACKING,THIN
2023-11-11,Easy,FUN TIME,BALL
2023-11-11,Easy,FUN TIME,BLAST
2023-11-11,Easy,FUN TIME,KICK
2023-11-11,Easy,FUN TIME,RIOT
2023-11-11,Medium,FILMMAKING EQUIPMENT,BOOM
2023-11-11,Medium,FILMMAKING EQUIPMENT,DOLLY
2023-11-11,Medium,FILMMAKING EQUIPMENT,LENS
2023-11-11,Medium,FILMMAKING EQUIPMENT,TRIPOD
2023-11-11,Hard,“GET A ___!”,CLUE
2023-11-11,Hard,“GET A ___!”,GRIP
2023-11-11,Hard,“GET A ___!”,LIFE
2023-11-11,Hard,“GET A ___!”,ROOM
2023-11-10,Easiest,SPICES,ANISE
2023-11-10,Easiest,SPICES,DILL
2023-11-10,Easiest,SPICES,NUTMEG
2023-11-10,Easiest,SPICES,SAGE
2023-11-10,Easy,INTELLIGENT,BRIGHT
2023-11-10,Easy,INTELLIGENT,QUICK
2023-11-10,Easy,INTELLIGENT,SHARP
2023-11-10,Easy,INTELLIGENT,SMART
2023-11-10,Medium,DEODORANTS,AXE
2023-11-10,Medium,DEODORANTS,DEGREE
2023-11-10,Medium,DEODORANTS,OLD SPICE
2023-11-10,Medium,DEODORANTS,SECRET
2023-11-10,Hard,MEDIEVAL WEAPONS,CLUB
2023-11-10,Hard,MEDIEVAL WEAPONS,MACE
2023-11-10,Hard,MEDIEVAL WEAPONS,SPEAR
2023-11-10,Hard,MEDIEVAL WEAPONS,SWORD
2023-11-09,Easiest,DOCTORS’ ORDERS,DIET
2023-11-09,Easiest,DOCTORS’ ORDERS,EXERCISE
2023-11-09,Easiest,DOCTORS’ ORDERS,FRESH AIR
2023-11-09,Easiest,DOCTORS’ ORDERS,SLEEP
2023-11-09,Easy,EMAIL ACTIONS,COMPOSE
2023-11-09,Easy,EMAIL ACTIONS,FORWARD
2023-11-09,Easy,EMAIL ACTIONS,REPLY ALL
2023-11-09,Easy,EMAIL ACTIONS,SEND
2023-11-09,Medium,PODCASTS,RADIOLAB
2023-11-09,Medium,PODCASTS,SERIAL
2023-11-09,Medium,PODCASTS,UP FIRST
2023-11-09,Medium,PODCASTS,WTF
2023-11-09,Hard,___ COMEDY,BLACK
2023-11-09,Hard,___ COMEDY,DIVINE
2023-11-09,Hard,___ COMEDY,PROP
2023-11-09,Hard,___ COMEDY,SKETCH
2023-11-08,Easiest,BROUGHT TO THE BEACH,FLIP
2023-11-08,Easiest,BROUGHT TO THE BEACH,FLOP
2023-11-08,Easiest,BROUGHT TO THE BEACH,SUNSCREEN
2023-11-08,Easiest,BROUGHT TO THE BEACH,TOWEL
2023-11-08,Easiest,BROUGHT TO THE BEACH,UMBRELLA
2023-11-08,Easy,TYPES OF FRENCH FRIES,CURLY
2023-11-08,Easy,TYPES OF FRENCH FRIES,SHOESTRING
2023-11-08,Easy,TYPES OF FRENCH FRIES,WAFFLE
2023-11-08,Easy,TYPES OF FRENCH FRIES,WEDGE
2023-11-08,Medium,EQUIVOCATE,HEDGE
2023-11-08,Medium,EQUIVOCATE,SEE
2023-11-08,Medium,EQUIVOCATE,SAW
2023-11-08,Medium,EQUIVOCATE,WAVER
2023-11-08,Medium,EQUIVOCATE,YO
2023-11-08,Medium,EQUIVOCATE,YO
2023-11-08,Hard,SECOND WORDS OF VODKA COCKTAILS,BREEZE
2023-11-08,Hard,SECOND WORDS OF VODKA COCKTAILS,MARY
2023-11-08,Hard,SECOND WORDS OF VODKA COCKTAILS,MULE
2023-11-08,Hard,SECOND WORDS OF VODKA COCKTAILS,RUSSIAN
2023-11-07,Easiest,DIGITAL NOTIFICATION SOUNDS,CHIME
2023-11-07,Easiest,DIGITAL NOTIFICATION SOUNDS,DING
2023-11-07,Easiest,DIGITAL NOTIFICATION SOUNDS,PING
2023-11-07,Easiest,DIGITAL NOTIFICATION SOUNDS,RING
2023-11-07,Easy,TATTLE,RAT
2023-11-07,Easy,TATTLE,SING
2023-11-07,Easy,TATTLE,SNITCH
2023-11-07,Easy,TATTLE,SQUEAL
2023-11-07,Medium,GROUP WITHIN A GROUP,CAMP
2023-11-07,Medium,GROUP WITHIN A GROUP,DIVISION
2023-11-07,Medium,GROUP WITHIN A GROUP,FACTION
2023-11-07,Medium,GROUP WITHIN A GROUP,WING
2023-11-07,Hard,MICROSOFT PRODUCTS,BING
2023-11-07,Hard,MICROSOFT PRODUCTS,EDGE
2023-11-07,Hard,MICROSOFT PRODUCTS,SURFACE
2023-11-07,Hard,MICROSOFT PRODUCTS,WORD
2023-11-06,Easiest,INVESTMENTS,BOND
2023-11-06,Easiest,INVESTMENTS,CD
2023-11-06,Easiest,INVESTMENTS,OPTION
2023-11-06,Easiest,INVESTMENTS,STOCK
2023-11-06,Easy,TERMS FOR RECORDS,LP
2023-11-06,Easy,TERMS FOR RECORDS,PLATTER
2023-11-06,Easy,TERMS FOR RECORDS,VINYL
2023-11-06,Easy,TERMS FOR RECORDS,WAX
2023-11-06,Medium,CUBE-SHAPED,BOUILLON
2023-11-06,Medium,CUBE-SHAPED,DIE
2023-11-06,Medium,CUBE-SHAPED,ICE
2023-11-06,Medium,CUBE-SHAPED,SUGAR
2023-11-06,Hard,WORDS THAT GO WITH “BONE”,FUNNY
2023-11-06,Hard,WORDS THAT GO WITH “BONE”,HERRING
2023-11-06,Hard,WORDS THAT GO WITH “BONE”,SOUP
2023-11-06,Hard,WORDS THAT GO WITH “BONE”,WISH
2023-11-05,Easiest,UNCHANGING,EVEN
2023-11-05,Easiest,UNCHANGING,LEVEL
2023-11-05,Easiest,UNCHANGING,STABLE
2023-11-05,Easiest,UNCHANGING,STEADY
2023-11-05,Easy,LONG SHARP OBJECTS,LANCE
2023-11-05,Easy,LONG SHARP OBJECTS,PIN
2023-11-05,Easy,LONG SHARP OBJECTS,SKEWER
2023-11-05,Easy,LONG SHARP OBJECTS,SPIT
2023-11-05,Medium,MUSIC PUBLICATIONS,BILLBOARD
2023-11-05,Medium,MUSIC PUBLICATIONS,PITCHFORK
2023-11-05,Medium,MUSIC PUBLICATIONS,ROLLING STONE
2023-11-05,Medium,MUSIC PUBLICATIONS,SPIN
2023-11-05,Hard,WORDS WITH NUMERICAL PREFIXES,UNIFORM
2023-11-05,Hard,WORDS WITH NUMERICAL PREFIXES,BICYCLE
2023-11-05,Hard,WORDS WITH NUMERICAL PREFIXES,TRILOGY
2023-11-05,Hard,WORDS WITH NUMERICAL PREFIXES,QUADRANT
2023-11-04,Easiest,WAYS TO PREPARE,DRILL
2023-11-04,Easiest,WAYS TO PREPARE,PRACTICE
2023-11-04,Easiest,WAYS TO PREPARE,STUDY
2023-11-04,Easiest,WAYS TO PREPARE,TRAIN
2023-11-04,Easy,HOLLOW CYLINDERS,HOSE
2023-11-04,Easy,HOLLOW CYLINDERS,PIPE
2023-11-04,Easy,HOLLOW CYLINDERS,STRAW
2023-11-04,Easy,HOLLOW CYLINDERS,TUBE
2023-11-04,Medium,WEAPONS IN THE GAME CLUE,CANDLESTICK
2023-11-04,Medium,WEAPONS IN THE GAME CLUE,KNIFE
2023-11-04,Medium,WEAPONS IN THE GAME CLUE,ROPE
2023-11-04,Medium,WEAPONS IN THE GAME CLUE,WRENCH
2023-11-04,Hard,“E-” THINGS,CIGARETTE
2023-11-04,Hard,“E-” THINGS,BIKE
2023-11-04,Hard,“E-” THINGS,TICKET
2023-11-04,Hard,“E-” THINGS,SPORTS
2023-11-03,Easiest,NEVERTHELESS,HOWEVER
2023-11-03,Easiest,NEVERTHELESS,STILL
2023-11-03,Easiest,NEVERTHELESS,THOUGH
2023-11-03,Easiest,NEVERTHELESS,YET
2023-11-03,Easy,REPEATED WORDS IN EXPRESSIONS,HEAR
2023-11-03,Easy,REPEATED WORDS IN EXPRESSIONS,KNOCK
2023-11-03,Easy,REPEATED WORDS IN EXPRESSIONS,THERE
2023-11-03,Easy,REPEATED WORDS IN EXPRESSIONS,TUT
2023-11-03,Medium,WORDS ABBREVIATED WITH LETTERS,ARE
2023-11-03,Medium,WORDS ABBREVIATED WITH LETTERS,SEE
2023-11-03,Medium,WORDS ABBREVIATED WITH LETTERS,WHY
2023-11-03,Medium,WORDS ABBREVIATED WITH LETTERS,YOU
2023-11-03,Hard,ROYAL ___,FAMILY
2023-11-03,Hard,ROYAL ___,FLUSH
2023-11-03,Hard,ROYAL ___,JELLY
2023-11-03,Hard,ROYAL ___,WE
2023-11-02,Easiest,IGNITE,BURN
2023-11-02,Easiest,IGNITE,KINDLE
2023-11-02,Easiest,IGNITE,LIGHT
2023-11-02,Easiest,IGNITE,TORCH
2023-11-02,Easy,INFORMATION,DATA
2023-11-02,Easy,INFORMATION,INFO
2023-11-02,Easy,INFORMATION,INTEL
2023-11-02,Easy,INFORMATION,NEWS
2023-11-02,Medium,SMALL WOODED AREA,DELL
2023-11-02,Medium,SMALL WOODED AREA,GLEN
2023-11-02,Medium,SMALL WOODED AREA,HOLLOW
2023-11-02,Medium,SMALL WOODED AREA,VALLEY
2023-11-02,Hard,THINGS WITH CORES,APPLE
2023-11-02,Hard,THINGS WITH CORES,COMPUTER
2023-11-02,Hard,THINGS WITH CORES,PLANET
2023-11-02,Hard,THINGS WITH CORES,REACTOR
2023-11-01,Easiest,SOCIAL MEDIA ACTIONS,FOLLOW
2023-11-01,Easiest,SOCIAL MEDIA ACTIONS,LIKE
2023-11-01,Easiest,SOCIAL MEDIA ACTIONS,SHARE
2023-11-01,Easiest,SOCIAL MEDIA ACTIONS,SUBSCRIBE
2023-11-01,Easy,USE A NEEDLE AND THREAD,DARN
2023-11-01,Easy,USE A NEEDLE AND THREAD,HEM
2023-11-01,Easy,USE A NEEDLE AND THREAD,SEAM
2023-11-01,Easy,USE A NEEDLE AND THREAD,SEW
2023-11-01,Medium,SHOWS SET IN HOSPITALS,ER
2023-11-01,Medium,SHOWS SET IN HOSPITALS,HOUSE
2023-11-01,Medium,SHOWS SET IN HOSPITALS,RATCHED
2023-11-01,Medium,SHOWS SET IN HOSPITALS,SCRUBS
2023-11-01,Hard,EXPRESSIONS OF HESITATION,ERM
2023-11-01,Hard,EXPRESSIONS OF HESITATION,UH
2023-11-01,Hard,EXPRESSIONS OF HESITATION,UM
2023-11-01,Hard,EXPRESSIONS OF HESITATION,WELL
2023-10-31,Easiest,FLOWERS,DAISY
2023-10-31,Easiest,FLOWERS,ROSE
2023-10-31,Easiest,FLOWERS,TULIP
2023-10-31,Easiest,FLOWERS,VIOLET
2023-10-31,Easy,SEEN ON A FARM,BARN
2023-10-31,Easy,SEEN ON A FARM,CHICKEN
2023-10-31,Easy,SEEN ON A FARM,FARMER
2023-10-31,Easy,SEEN ON A FARM,TRACTOR
2023-10-31,Medium,HORROR DIRECTORS,ASTER
2023-10-31,Medium,HORROR DIRECTORS,CARPENTER
2023-10-31,Medium,HORROR DIRECTORS,CRAVEN
2023-10-31,Medium,HORROR DIRECTORS,WAN
2023-10-31,Hard,___ JACKET,DUST
2023-10-31,Hard,___ JACKET,LIFE
2023-10-31,Hard,___ JACKET,SPORTS
2023-10-31,Hard,___ JACKET,YELLOW
2023-10-30,Easiest,BIRD FEATURES,BEAK
2023-10-30,Easiest,BIRD FEATURES,FEATHER
2023-10-30,Easiest,BIRD FEATURES,TALON
2023-10-30,Easiest,BIRD FEATURES,WING
2023-10-30,Easy,BLINK OF AN EYE,FLASH
2023-10-30,Easy,BLINK OF AN EYE,HEARTBEAT
2023-10-30,Easy,BLINK OF AN EYE,SECOND
2023-10-30,Easy,BLINK OF AN EYE,WINK
2023-10-30,Medium,MAHJONG TILES,BAMBOO
2023-10-30,Medium,MAHJONG TILES,DRAGON
2023-10-30,Medium,MAHJONG TILES,SEASON
2023-10-30,Medium,MAHJONG TILES,WIND
2023-10-30,Hard,___ BUTTON,BELLY
2023-10-30,Hard,___ BUTTON,HOT
2023-10-30,Hard,___ BUTTON,PANIC
2023-10-30,Hard,___ BUTTON,SNOOZE
2023-10-29,Easiest,MISHMASH,HASH
2023-10-29,Easiest,MISHMASH,JUMBLE
2023-10-29,Easiest,MISHMASH,MEDLEY
2023-10-29,Easiest,MISHMASH,STEW
2023-10-29,Easy,GO UP AGAINST,CHALLENGE
2023-10-29,Easy,GO UP AGAINST,CONFRONT
2023-10-29,Easy,GO UP AGAINST,FACE
2023-10-29,Easy,GO UP AGAINST,OPPOSE
2023-10-29,Medium,GROUP OF OFFSPRING,BROOD
2023-10-29,Medium,GROUP OF OFFSPRING,CLUTCH
2023-10-29,Medium,GROUP OF OFFSPRING,HATCH
2023-10-29,Medium,GROUP OF OFFSPRING,LITTER
2023-10-29,Hard,GUITAR PARTS,BODY
2023-10-29,Hard,GUITAR PARTS,BRIDGE
2023-10-29,Hard,GUITAR PARTS,FRET
2023-10-29,Hard,GUITAR PARTS,NECK
2023-10-28,Easiest,SENSES,SIGHT
2023-10-28,Easiest,SENSES,SMELL
2023-10-28,Easiest,SENSES,TASTE
2023-10-28,Easiest,SENSES,TOUCH
2023-10-28,Easy,APPEARANCE,DRESS
2023-10-28,Easy,APPEARANCE,LOOK
2023-10-28,Easy,APPEARANCE,MANNER
2023-10-28,Easy,APPEARANCE,STYLE
2023-10-28,Medium,“AGREE!”,DITTO
2023-10-28,Medium,“AGREE!”,LIKEWISE
2023-10-28,Medium,“AGREE!”,SAME
2023-10-28,Medium,“AGREE!”,SECOND
2023-10-28,Hard,___ MOON,BLUE
2023-10-28,Hard,___ MOON,HARVEST
2023-10-28,Hard,___ MOON,NEW
2023-10-28,Hard,___ MOON,SAILOR
2023-10-27,Easiest,SHAMELESS BOLDNESS,BRASS
2023-10-27,Easiest,SHAMELESS BOLDNESS,CHEEK
2023-10-27,Easiest,SHAMELESS BOLDNESS,GALL
2023-10-27,Easiest,SHAMELESS BOLDNESS,NERVE
2023-10-27,Easy,METAL ELEMENTS,COPPER
2023-10-27,Easy,METAL ELEMENTS,GOLD
2023-10-27,Easy,METAL ELEMENTS,NICKEL
2023-10-27,Easy,METAL ELEMENTS,SILVER
2023-10-27,Medium,W.N.B.A. TEAMS,MERCURY
2023-10-27,Medium,W.N.B.A. TEAMS,SKY
2023-10-27,Medium,W.N.B.A. TEAMS,SPARKS
2023-10-27,Medium,W.N.B.A. TEAMS,LIBERTY
2023-10-27,Hard,THINGS WITH TRUNKS,CARS
2023-10-27,Hard,THINGS WITH TRUNKS,ELEPHANTS
2023-10-27,Hard,THINGS WITH TRUNKS,SWIMMERS
2023-10-27,Hard,THINGS WITH TRUNKS,TREES
2023-10-26,Easiest,INCREASE,BUILD
2023-10-26,Easiest,INCREASE,GROW
2023-10-26,Easiest,INCREASE,SWELL
2023-10-26,Easiest,INCREASE,MOUNT
2023-10-26,Easy,EXCELLENT IN OLD SLANG,ACES
2023-10-26,Easy,EXCELLENT IN OLD SLANG,KEEN
2023-10-26,Easy,EXCELLENT IN OLD SLANG,NEATO
2023-10-26,Easy,EXCELLENT IN OLD SLANG,NIFTY
2023-10-26,Medium,FINE BUBBLES,FOAM
2023-10-26,Medium,FINE BUBBLES,FROTH
2023-10-26,Medium,FINE BUBBLES,HEAD
2023-10-26,Medium,FINE BUBBLES,LATHER
2023-10-26,Hard,SPHERICAL THINGS,BUBBLE
2023-10-26,Hard,SPHERICAL THINGS,GLOBE
2023-10-26,Hard,SPHERICAL THINGS,MARBLE
2023-10-26,Hard,SPHERICAL THINGS,PEARL
2023-10-25,Easiest,GRAMMAR TENSE TERMS,FUTURE
2023-10-25,Easiest,GRAMMAR TENSE TERMS,PAST
2023-10-25,Easiest,GRAMMAR TENSE TERMS,PERFECT
2023-10-25,Easiest,GRAMMAR TENSE TERMS,PRESENT
2023-10-25,Easy,“GRACIOUS ME!”,GOODNESS
2023-10-25,Easy,“GRACIOUS ME!”,HEAVENS
2023-10-25,Easy,“GRACIOUS ME!”,LORD
2023-10-25,Easy,“GRACIOUS ME!”,MERCY
2023-10-25,Medium,12 DAYS OF CHRISTMAS,DRUMMER
2023-10-25,Medium,12 DAYS OF CHRISTMAS,LADY
2023-10-25,Medium,12 DAYS OF CHRISTMAS,RING
2023-10-25,Medium,12 DAYS OF CHRISTMAS,SWAN
2023-10-25,Hard,___ SYRUP,CORN
2023-10-25,Hard,___ SYRUP,COUGH
2023-10-25,Hard,___ SYRUP,MAPLE
2023-10-25,Hard,___ SYRUP,SIMPLE
2023-10-24,Easiest,ANIMAL GROUPS,COLONY
2023-10-24,Easiest,ANIMAL GROUPS,HERD
2023-10-24,Easiest,ANIMAL GROUPS,PRIDE
2023-10-24,Easiest,ANIMAL GROUPS,SCHOOL
2023-10-24,Easy,SMALL OPENING,CRANNY
2023-10-24,Easy,SMALL OPENING,NICHE
